0.014118671,2.86E-06,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.80679E-05,6.05E-12,1.41E-02,1.81E-05,0.009868041,4.00734E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604
0.009396076,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.22751E-07,2.63E-14,9.40E-03,2.23E-07,avg,,,,,,
0.009414673,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.05543E-07,2.63E-14,9.41E-03,2.06E-07,,,,,,,
0.00949955,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.35786E-07,2.63E-14,9.50E-03,1.36E-07,0.000867726,1.50748E-06,,,,,
0.009339094,0,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.79785E-07,1.61E-13,9.34E-03,2.80E-07,std,,,,,,
0.010394335,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.76985E-07,2.63E-14,1.04E-02,2.77E-07,,,,,,,
0.00940156,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.17605E-07,2.63E-14,9.40E-03,2.18E-07,9.87E-03,4.34E-02,,,,,
0.009517431,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.22927E-07,2.63E-14,9.52E-03,1.23E-07,total,,,,,,
0.009567976,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,9.00393E-08,2.63E-14,9.57E-03,9.03E-08,,,,,,,
0.009550571,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.00787E-07,2.63E-14,9.55E-03,1.01E-07,,,,,,,
0.009789944,0,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.09925E-09,1.61E-13,9.79E-03,6.16E-09,,,,,,,
0.010557413,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.75233E-07,2.63E-14,1.06E-02,4.75E-07,,,,,,,
0.009792566,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.69649E-09,2.63E-14,9.79E-03,5.76E-09,,,,,,,
0.009685516,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.33154E-08,2.63E-14,9.69E-03,3.35E-08,,,,,,,
0.009505272,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.31602E-07,2.63E-14,9.51E-03,1.32E-07,,,,,,,
0.009653568,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.59987E-08,2.63E-14,9.65E-03,4.62E-08,,,,,,,
0.009680033,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.53473E-08,2.63E-14,9.68E-03,3.55E-08,,,,,,,
0.009544134,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.04916E-07,2.63E-14,9.54E-03,1.05E-07,,,,,,,
0.009659767,4.77E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.33782E-08,5.79E-15,9.66E-03,4.35E-08,,,,,,,
0.009795189,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.30749E-09,2.63E-14,9.80E-03,5.37E-09,,,,,,,
0.010022163,4.77E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.37536E-08,5.79E-15,1.00E-02,2.36E-08,,,,,,,
0.009875774,4.77E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.97987E-11,5.79E-15,9.88E-03,5.38E-11,,,,,,,
0.010622978,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.6993E-07,2.63E-14,1.06E-02,5.69E-07,,,,,,,
0.009459019,2.38E-07,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.673E-07,2.63E-14,9.46E-03,1.68E-07,,,,,,,
