0.021571159,2.062609911,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,7.98598E-07,1.43E-01,2.08E+00,5.96E+00,0.022464802,2.440119457,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604
0.02264595,1.875689507,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,3.28146E-08,3.19E-01,1.90E+00,5.95E+00,avg,,,,,,
0.021395445,1.758124828,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.14353E-06,4.65E-01,1.78E+00,5.96E+00,,,,,,,
0.021169901,1.703811169,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.67677E-06,5.42E-01,1.72E+00,5.96E+00,0.001595061,0.457770293,,,,,
0.02118063,1.727567196,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.6491E-06,5.08E-01,1.75E+00,5.96E+00,std,,,,,,
0.022218227,1.752481461,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,6.07992E-08,4.73E-01,1.77E+00,5.96E+00,,,,,,,
0.021030664,1.642454624,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.05675E-06,6.36E-01,1.66E+00,5.96E+00,2.46,2.44,,,,,
0.021054268,1.738102674,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.98961E-06,4.93E-01,1.76E+00,5.96E+00,total,,,,,,
0.021590471,1.868826151,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,7.64455E-07,3.26E-01,1.89E+00,5.96E+00,,,,,,,
0.021818876,1.486254692,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.1722E-07,9.10E-01,1.51E+00,5.96E+00,,,,,,,
0.021727562,1.710059881,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,5.43523E-07,5.33E-01,1.73E+00,5.96E+00,,,,,,,
0.024668932,2.906813622,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,4.85819E-06,2.18E-01,2.93E+00,5.94E+00,,,,,,,
0.020932436,2.320385218,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.34815E-06,1.43E-02,2.34E+00,5.96E+00,,,,,,,
0.023375273,2.530402899,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.28957E-07,8.15E-03,2.55E+00,5.95E+00,,,,,,,
0.021003246,2.149023056,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.13615E-06,8.47E-02,2.17E+00,5.96E+00,,,,,,,
0.022103548,1.90350008,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.30505E-07,2.88E-01,1.93E+00,5.96E+00,,,,,,,
0.021197319,1.876134872,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.60651E-06,3.18E-01,1.90E+00,5.96E+00,,,,,,,
0.021147728,1.644230127,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.73468E-06,6.33E-01,1.67E+00,5.96E+00,,,,,,,
0.021161795,2.212590456,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.69783E-06,5.18E-02,2.23E+00,5.96E+00,,,,,,,
0.021543503,2.202108145,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,8.48793E-07,5.66E-02,2.22E+00,5.96E+00,,,,,,,
0.021224976,2.095881224,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.53717E-06,1.18E-01,2.12E+00,5.96E+00,,,,,,,
0.020956755,1.755044699,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.27421E-06,4.69E-01,1.78E+00,5.96E+00,,,,,,,
0.021157026,1.645342588,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,1.71028E-06,6.32E-01,1.67E+00,5.96E+00,,,,,,,
0.021030426,2.841014624,0.367924528,0.867924528,0.103773585,1.551886792,-0.099056604,,2.05744E-06,1.61E-01,2.86E+00,5.96E+00,,,,,,,
